"","GEO","REVENUE","Ref_Date","FUND","Value","Category","GEO2"
"4139","Alberta","Investments","2003/2004","Special purpose and trust",17113,"Investment, donations, grants and other","AB"
"4140","British Columbia","Other revenue type","2003/2004","Sponsored research",4912,"Investment, donations, grants and other","BC"
"4141","British Columbia","Foreign","2003/2004","General operating",867,"Other government","BC"
"4142","British Columbia","Federal","2003/2004","Capital",63,"Federal","BC"
"4143","British Columbia","Total donations","2003/2004","Ancillary enterprises",10,"Investment, donations, grants and other","BC"
"4144","British Columbia","Total grants","2003/2004","General operating",4485,"Investment, donations, grants and other","BC"
"4145","British Columbia","Investments","2003/2004","Ancillary enterprises",1052,"Investment, donations, grants and other","BC"
"4146","British Columbia","Municipal","2003/2004","General operating",5,"Other government","BC"
"4147","British Columbia","Municipal","2003/2004","Endowment",1,"Other government","BC"
"4148","British Columbia","Total grants","2003/2004","Sponsored research",136103,"Investment, donations, grants and other","BC"
"4149","British Columbia","Other provinces","2003/2004","Special purpose and trust",78,"Other government","BC"
"4150","British Columbia","Other revenue type","2003/2004","Special purpose and trust",104873,"Investment, donations, grants and other","BC"
"4151","British Columbia","Total donations","2003/2004","Capital",382,"Investment, donations, grants and other","BC"
"4152","British Columbia","Foreign","2003/2004","Special purpose and trust",599,"Other government","BC"
"4153","British Columbia","Other provinces","2003/2004","Endowment",10,"Other government","BC"
"4154","British Columbia","Provincial","2003/2004","General operating",951535,"Provincial","BC"
"4155","British Columbia","Other revenue type","2003/2004","Ancillary enterprises",225998,"Investment, donations, grants and other","BC"
"4156","British Columbia","Provincial","2003/2004","Capital",150136,"Provincial","BC"
"4157","British Columbia","Federal","2003/2004","Sponsored research",248450,"Federal","BC"
"4158","British Columbia","Investments","2003/2004","Sponsored research",3370,"Investment, donations, grants and other","BC"
"4159","British Columbia","Total grants","2003/2004","Capital",30719,"Investment, donations, grants and other","BC"
"4160","British Columbia","Tuition and other fees","2003/2004","Special purpose and trust",30483,"Tuition and other fees","BC"
"4161","British Columbia","Investments","2003/2004","General operating",25117,"Investment, donations, grants and other","BC"
"4162","British Columbia","Provincial","2003/2004","Sponsored research",90131,"Provincial","BC"
"4163","British Columbia","Provincial","2003/2004","Ancillary enterprises",2563,"Provincial","BC"
"4164","British Columbia","Total donations","2003/2004","General operating",7736,"Investment, donations, grants and other","BC"
"4165","British Columbia","Investments","2003/2004","Special purpose and trust",52906,"Investment, donations, grants and other","BC"
"4166","British Columbia","Municipal","2003/2004","Special purpose and trust",130,"Other government","BC"
"4167","British Columbia","Other revenue type","2003/2004","General operating",63219,"Investment, donations, grants and other","BC"
"4168","British Columbia","Provincial","2003/2004","Special purpose and trust",43852,"Provincial","BC"
"4169","British Columbia","Other provinces","2003/2004","General operating",882,"Other government","BC"
"4170","British Columbia","Federal","2003/2004","General operating",12890,"Federal","BC"
"4171","British Columbia","Total donations","2003/2004","Sponsored research",867,"Investment, donations, grants and other","BC"
"4172","British Columbia","Total donations","2003/2004","Endowment",38504,"Investment, donations, grants and other","BC"
"4173","British Columbia","Federal","2003/2004","Special purpose and trust",20313,"Federal","BC"
"4174","British Columbia","Investments","2003/2004","Capital",7417,"Investment, donations, grants and other","BC"
"4175","British Columbia","Other revenue type","2003/2004","Capital",14676,"Investment, donations, grants and other","BC"
"4176","British Columbia","Total donations","2003/2004","Special purpose and trust",13676,"Investment, donations, grants and other","BC"
"4177","British Columbia","Tuition and other fees","2003/2004","General operating",548560,"Tuition and other fees","BC"
"4178","British Columbia","Other provinces","2003/2004","Sponsored research",2973,"Other government","BC"
"4179","British Columbia","Municipal","2003/2004","Sponsored research",449,"Other government","BC"
"4180","British Columbia","Total grants","2003/2004","Special purpose and trust",28761,"Investment, donations, grants and other","BC"
"4181","British Columbia","Foreign","2003/2004","Sponsored research",7738,"Other government","BC"
"4182","British Columbia","Investments","2003/2004","Endowment",-30945,"Investment, donations, grants and other","BC"
"4183","Manitoba","Total donations","2003/2004","General operating",5838,"Investment, donations, grants and other","MB"
"4184","Manitoba","Investments","2003/2004","Sponsored research",819,"Investment, donations, grants and other","MB"
"4185","Manitoba","Federal","2003/2004","Special purpose and trust",3554,"Federal","MB"
"4186","Manitoba","Other revenue type","2003/2004","General operating",27526,"Investment, donations, grants and other","MB"
"4187","Manitoba","Total donations","2003/2004","Endowment",9628,"Investment, donations, grants and other","MB"
"4188","Manitoba","Other revenue type","2003/2004","Sponsored research",51,"Investment, donations, grants and other","MB"
"4189","Manitoba","Municipal","2003/2004","Sponsored research",21,"Other government","MB"
"4190","Manitoba","Provincial","2003/2004","General operating",278720,"Provincial","MB"
"4191","Manitoba","Federal","2003/2004","Sponsored research",65829,"Federal","MB"
"4192","Manitoba","Investments","2003/2004","General operating",4146,"Investment, donations, grants and other","MB"
"4193","Manitoba","Total donations","2003/2004","Special purpose and trust",11422,"Investment, donations, grants and other","MB"
"4194","Manitoba","Federal","2003/2004","General operating",3923,"Federal","MB"
"4195","Manitoba","Total grants","2003/2004","Special purpose and trust",7670,"Investment, donations, grants and other","MB"
"4196","Manitoba","Investments","2003/2004","Capital",190,"Investment, donations, grants and other","MB"
"4197","Manitoba","Provincial","2003/2004","Ancillary enterprises",217,"Provincial","MB"
"4198","Manitoba","Tuition and other fees","2003/2004","General operating",126241,"Tuition and other fees","MB"
"4199","Manitoba","Investments","2003/2004","Special purpose and trust",8907,"Investment, donations, grants and other","MB"
"4200","Manitoba","Tuition and other fees","2003/2004","Special purpose and trust",185,"Tuition and other fees","MB"
"4201","Manitoba","Total grants","2003/2004","General operating",2332,"Investment, donations, grants and other","MB"
"4202","Manitoba","Other revenue type","2003/2004","Ancillary enterprises",40727,"Investment, donations, grants and other","MB"
"4203","Manitoba","Provincial","2003/2004","Capital",14333,"Provincial","MB"
"4204","Manitoba","Total donations","2003/2004","Sponsored research",2850,"Investment, donations, grants and other","MB"
"4205","Manitoba","Provincial","2003/2004","Special purpose and trust",11791,"Provincial","MB"
"4206","Manitoba","Other revenue type","2003/2004","Special purpose and trust",257,"Investment, donations, grants and other","MB"
"4207","Manitoba","Foreign","2003/2004","Sponsored research",1984,"Other government","MB"
"4208","Manitoba","Investments","2003/2004","Endowment",522,"Investment, donations, grants and other","MB"
"4209","Manitoba","Provincial","2003/2004","Endowment",1189,"Provincial","MB"
"4210","Manitoba","Total grants","2003/2004","Sponsored research",40655,"Investment, donations, grants and other","MB"
"4211","Manitoba","Total donations","2003/2004","Capital",5947,"Investment, donations, grants and other","MB"
"4212","Manitoba","Other revenue type","2003/2004","Capital",467,"Investment, donations, grants and other","MB"
"4213","Manitoba","Provincial","2003/2004","Sponsored research",16683,"Provincial","MB"
"4214","New Brunswick","Other revenue type","2003/2004","General operating",14923,"Investment, donations, grants and other","NB"
"4215","New Brunswick","Total grants","2003/2004","Special purpose and trust",1540,"Investment, donations, grants and other","NB"
"4216","New Brunswick","Provincial","2003/2004","Special purpose and trust",3125,"Provincial","NB"
"4217","New Brunswick","Investments","2003/2004","Sponsored research",10,"Investment, donations, grants and other","NB"
"4218","New Brunswick","Federal","2003/2004","Sponsored research",30269,"Federal","NB"
"4219","New Brunswick","Total donations","2003/2004","Capital",256,"Investment, donations, grants and other","NB"
"4220","New Brunswick","Tuition and other fees","2003/2004","General operating",116614,"Tuition and other fees","NB"
"4221","New Brunswick","Other revenue type","2003/2004","Special purpose and trust",3613,"Investment, donations, grants and other","NB"
"4222","New Brunswick","Federal","2003/2004","Capital",703,"Federal","NB"
"4223","New Brunswick","Other provinces","2003/2004","Special purpose and trust",32,"Other government","NB"
"4224","New Brunswick","Other revenue type","2003/2004","Capital",137,"Investment, donations, grants and other","NB"
"4225","New Brunswick","Investments","2003/2004","Special purpose and trust",4593,"Investment, donations, grants and other","NB"
"4226","New Brunswick","Total grants","2003/2004","Sponsored research",10394,"Investment, donations, grants and other","NB"
"4227","New Brunswick","Total donations","2003/2004","Endowment",6473,"Investment, donations, grants and other","NB"
"4228","New Brunswick","Provincial","2003/2004","Sponsored research",3802,"Provincial","NB"
"4229","New Brunswick","Federal","2003/2004","General operating",221,"Federal","NB"
"4230","New Brunswick","Other revenue type","2003/2004","Sponsored research",1017,"Investment, donations, grants and other","NB"
"4231","New Brunswick","Foreign","2003/2004","Sponsored research",71,"Other government","NB"
"4232","New Brunswick","Federal","2003/2004","Special purpose and trust",8743,"Federal","NB"
"4233","New Brunswick","Municipal","2003/2004","Sponsored research",28,"Other government","NB"
"4234","New Brunswick","Provincial","2003/2004","General operating",153745,"Provincial","NB"
"4235","New Brunswick","Investments","2003/2004","General operating",1929,"Investment, donations, grants and other","NB"
"4236","New Brunswick","Provincial","2003/2004","Capital",7049,"Provincial","NB"
"4237","New Brunswick","Investments","2003/2004","Ancillary enterprises",88,"Investment, donations, grants and other","NB"
"4238","New Brunswick","Investments","2003/2004","Capital",39,"Investment, donations, grants and other","NB"
"4239","New Brunswick","Total grants","2003/2004","General operating",827,"Investment, donations, grants and other","NB"
"4240","New Brunswick","Total donations","2003/2004","General operating",756,"Investment, donations, grants and other","NB"
"4241","New Brunswick","Total donations","2003/2004","Special purpose and trust",6399,"Investment, donations, grants and other","NB"
"4242","New Brunswick","Investments","2003/2004","Endowment",-4737,"Investment, donations, grants and other","NB"
"4243","New Brunswick","Total donations","2003/2004","Sponsored research",20,"Investment, donations, grants and other","NB"
"4244","New Brunswick","Other revenue type","2003/2004","Ancillary enterprises",35891,"Investment, donations, grants and other","NB"
"4245","New Brunswick","Tuition and other fees","2003/2004","Special purpose and trust",421,"Tuition and other fees","NB"
"4246","New Brunswick","Other provinces","2003/2004","Sponsored research",6,"Other government","NB"
"4247","Newfoundland and Labrador","Federal","2003/2004","General operating",146,"Federal","NL"
"4248","Newfoundland and Labrador","Federal","2003/2004","Special purpose and trust",1744,"Federal","NL"
"4249","Newfoundland and Labrador","Federal","2003/2004","Sponsored research",35216,"Federal","NL"
"4250","Newfoundland and Labrador","Other revenue type","2003/2004","Sponsored research",7458,"Investment, donations, grants and other","NL"
"4251","Newfoundland and Labrador","Investments","2003/2004","General operating",1636,"Investment, donations, grants and other","NL"
"4252","Newfoundland and Labrador","Provincial","2003/2004","General operating",171787,"Provincial","NL"
"4253","Newfoundland and Labrador","Investments","2003/2004","Special purpose and trust",518,"Investment, donations, grants and other","NL"
"4254","Newfoundland and Labrador","Investments","2003/2004","Sponsored research",104,"Investment, donations, grants and other","NL"
"4255","Newfoundland and Labrador","Tuition and other fees","2003/2004","Special purpose and trust",112,"Tuition and other fees","NL"
"4256","Newfoundland and Labrador","Total donations","2003/2004","Capital",14,"Investment, donations, grants and other","NL"
"4257","Newfoundland and Labrador","Other revenue type","2003/2004","Capital",8982,"Investment, donations, grants and other","NL"
"4258","Newfoundland and Labrador","Provincial","2003/2004","Special purpose and trust",1005,"Provincial","NL"
"4259","Newfoundland and Labrador","Provincial","2003/2004","Sponsored research",822,"Provincial","NL"
"4260","Newfoundland and Labrador","Total donations","2003/2004","General operating",113,"Investment, donations, grants and other","NL"
"4261","Newfoundland and Labrador","Other revenue type","2003/2004","Special purpose and trust",756,"Investment, donations, grants and other","NL"
"4262","Newfoundland and Labrador","Other revenue type","2003/2004","Ancillary enterprises",14861,"Investment, donations, grants and other","NL"
"4263","Newfoundland and Labrador","Provincial","2003/2004","Capital",3700,"Provincial","NL"
"4264","Newfoundland and Labrador","Total donations","2003/2004","Special purpose and trust",4108,"Investment, donations, grants and other","NL"
"4265","Newfoundland and Labrador","Municipal","2003/2004","Ancillary enterprises",150,"Other government","NL"
"4266","Newfoundland and Labrador","Other revenue type","2003/2004","General operating",13592,"Investment, donations, grants and other","NL"
"4267","Newfoundland and Labrador","Total grants","2003/2004","General operating",3,"Investment, donations, grants and other","NL"
"4268","Newfoundland and Labrador","Investments","2003/2004","Ancillary enterprises",3,"Investment, donations, grants and other","NL"
"4269","Newfoundland and Labrador","Tuition and other fees","2003/2004","General operating",52091,"Tuition and other fees","NL"
"4270","Newfoundland and Labrador","Total donations","2003/2004","Endowment",3796,"Investment, donations, grants and other","NL"
"4271","Newfoundland and Labrador","Total grants","2003/2004","Sponsored research",6700,"Investment, donations, grants and other","NL"
"4272","Newfoundland and Labrador","Investments","2003/2004","Endowment",1126,"Investment, donations, grants and other","NL"
"4273","Nova Scotia","Federal","2003/2004","Sponsored research",65599,"Federal","NS"
"4274","Nova Scotia","Total donations","2003/2004","Special purpose and trust",11052,"Investment, donations, grants and other","NS"
"4275","Nova Scotia","Total donations","2003/2004","Endowment",4883,"Investment, donations, grants and other","NS"
"4276","Nova Scotia","Total grants","2003/2004","Sponsored research",37406,"Investment, donations, grants and other","NS"
"4277","Nova Scotia","Investments","2003/2004","Sponsored research",375,"Investment, donations, grants and other","NS"
"4278","Nova Scotia","Provincial","2003/2004","Sponsored research",6475,"Provincial","NS"
"4279","Nova Scotia","Provincial","2003/2004","Special purpose and trust",729,"Provincial","NS"
"4280","Nova Scotia","Federal","2003/2004","Special purpose and trust",3779,"Federal","NS"
"4281","Nova Scotia","Investments","2003/2004","Capital",167,"Investment, donations, grants and other","NS"
"4282","Nova Scotia","Federal","2003/2004","General operating",3894,"Federal","NS"
"4283","Nova Scotia","Provincial","2003/2004","Ancillary enterprises",100,"Provincial","NS"
"4284","Nova Scotia","Federal","2003/2004","Capital",1037,"Federal","NS"
"4285","Nova Scotia","Total donations","2003/2004","Sponsored research",1442,"Investment, donations, grants and other","NS"
"4286","Nova Scotia","Other revenue type","2003/2004","Special purpose and trust",11981,"Investment, donations, grants and other","NS"
"4287","Nova Scotia","Other revenue type","2003/2004","General operating",36410,"Investment, donations, grants and other","NS"
"4288","Nova Scotia","Investments","2003/2004","General operating",20266,"Investment, donations, grants and other","NS"
"4289","Nova Scotia","Total grants","2003/2004","Special purpose and trust",2600,"Investment, donations, grants and other","NS"
"4290","Nova Scotia","Other revenue type","2003/2004","Capital",1139,"Investment, donations, grants and other","NS"
"4291","Nova Scotia","Investments","2003/2004","Endowment",10772,"Investment, donations, grants and other","NS"
"4292","Nova Scotia","Tuition and other fees","2003/2004","General operating",253959,"Tuition and other fees","NS"
"4293","Nova Scotia","Investments","2003/2004","Special purpose and trust",3990,"Investment, donations, grants and other","NS"
"4294","Nova Scotia","Other provinces","2003/2004","General operating",565,"Other government","NS"
"4295","Nova Scotia","Municipal","2003/2004","Special purpose and trust",6,"Other government","NS"
"4296","Nova Scotia","Total donations","2003/2004","General operating",2856,"Investment, donations, grants and other","NS"
"4297","Nova Scotia","Provincial","2003/2004","General operating",227985,"Provincial","NS"
"4298","Nova Scotia","Other revenue type","2003/2004","Ancillary enterprises",96488,"Investment, donations, grants and other","NS"
"4299","Nova Scotia","Provincial","2003/2004","Capital",1497,"Provincial","NS"
"4300","Nova Scotia","Total grants","2003/2004","General operating",191,"Investment, donations, grants and other","NS"
"4301","Nova Scotia","Total donations","2003/2004","Capital",4014,"Investment, donations, grants and other","NS"
"4302","Nova Scotia","Foreign","2003/2004","Sponsored research",921,"Other government","NS"
"4303","Nova Scotia","Municipal","2003/2004","Sponsored research",56,"Other government","NS"
"4304","Nova Scotia","Municipal","2003/2004","Capital",48,"Other government","NS"
"4305","Nova Scotia","Tuition and other fees","2003/2004","Special purpose and trust",1014,"Tuition and other fees","NS"
"4306","Nova Scotia","Other provinces","2003/2004","Sponsored research",1409,"Other government","NS"
"4307","Nova Scotia","Other revenue type","2003/2004","Sponsored research",7882,"Investment, donations, grants and other","NS"
"4308","Ontario","Provincial","2003/2004","Ancillary enterprises",2305,"Provincial","ON"
"4309","Ontario","Investments","2003/2004","Capital",18862,"Investment, donations, grants and other","ON"
"4310","Ontario","Total grants","2003/2004","General operating",15896,"Investment, donations, grants and other","ON"
"4311","Ontario","Total grants","2003/2004","Sponsored research",522721,"Investment, donations, grants and other","ON"
"4312","Ontario","Total donations","2003/2004","Special purpose and trust",136238,"Investment, donations, grants and other","ON"
"4313","Ontario","Investments","2003/2004","Endowment",247491,"Investment, donations, grants and other","ON"
"4314","Ontario","Other provinces","2003/2004","General operating",567,"Other government","ON"
"4315","Ontario","Total grants","2003/2004","Ancillary enterprises",269,"Investment, donations, grants and other","ON"
"4316","Ontario","Foreign","2003/2004","Sponsored research",45508,"Other government","ON"
"4317","Ontario","Federal","2003/2004","Capital",14436,"Federal","ON"
"4318","Ontario","Municipal","2003/2004","Sponsored research",2982,"Other government","ON"
"4319","Ontario","Federal","2003/2004","Sponsored research",862671,"Federal","ON"
"4320","Ontario","Other revenue type","2003/2004","Ancillary enterprises",729865,"Investment, donations, grants and other","ON"
"4321","Ontario","Provincial","2003/2004","Sponsored research",358199,"Provincial","ON"
"4322","Ontario","Foreign","2003/2004","General operating",820,"Other government","ON"
"4323","Ontario","Municipal","2003/2004","Ancillary enterprises",261,"Other government","ON"
"4324","Ontario","Municipal","2003/2004","Special purpose and trust",1156,"Other government","ON"
"4325","Ontario","Total grants","2003/2004","Capital",10307,"Investment, donations, grants and other","ON"
"4326","Ontario","Other provinces","2003/2004","Special purpose and trust",23,"Other government","ON"
"4327","Ontario","Federal","2003/2004","Ancillary enterprises",12,"Federal","ON"
"4328","Ontario","Provincial","2003/2004","Special purpose and trust",45788,"Provincial","ON"
"4329","Ontario","Total donations","2003/2004","Sponsored research",18631,"Investment, donations, grants and other","ON"
"4330","Ontario","Investments","2003/2004","Sponsored research",19097,"Investment, donations, grants and other","ON"
"4331","Ontario","Federal","2003/2004","General operating",29977,"Federal","ON"
"4332","Ontario","Total donations","2003/2004","Capital",56609,"Investment, donations, grants and other","ON"
"4333","Ontario","Other revenue type","2003/2004","Special purpose and trust",31891,"Investment, donations, grants and other","ON"
"4334","Ontario","Municipal","2003/2004","General operating",136,"Other government","ON"
"4335","Ontario","Tuition and other fees","2003/2004","Special purpose and trust",6,"Tuition and other fees","ON"
"4336","Ontario","Investments","2003/2004","General operating",95100,"Investment, donations, grants and other","ON"
"4337","Ontario","Total grants","2003/2004","Special purpose and trust",32276,"Investment, donations, grants and other","ON"
"4338","Ontario","Total donations","2003/2004","Ancillary enterprises",6558,"Investment, donations, grants and other","ON"
"4339","Ontario","Provincial","2003/2004","Capital",95676,"Provincial","ON"
"4340","Ontario","Provincial","2003/2004","General operating",2293589,"Provincial","ON"
"4341","Ontario","Provincial","2003/2004","Endowment",18099,"Provincial","ON"
"4342","Ontario","Other revenue type","2003/2004","Sponsored research",25284,"Investment, donations, grants and other","ON"
"4343","Ontario","Total donations","2003/2004","General operating",33216,"Investment, donations, grants and other","ON"
"4344","Ontario","Foreign","2003/2004","Special purpose and trust",204,"Other government","ON"
"4345","Ontario","Federal","2003/2004","Special purpose and trust",9797,"Federal","ON"
"4346","Ontario","Investments","2003/2004","Special purpose and trust",211706,"Investment, donations, grants and other","ON"
"4347","Ontario","Municipal","2003/2004","Capital",1985,"Other government","ON"
"4348","Ontario","Other revenue type","2003/2004","General operating",143823,"Investment, donations, grants and other","ON"
"4349","Ontario","Other provinces","2003/2004","Sponsored research",9624,"Other government","ON"
"4350","Ontario","Total donations","2003/2004","Endowment",133157,"Investment, donations, grants and other","ON"
"4351","Ontario","Other revenue type","2003/2004","Capital",11992,"Investment, donations, grants and other","ON"
"4352","Ontario","Investments","2003/2004","Ancillary enterprises",-6478,"Investment, donations, grants and other","ON"
"4353","Ontario","Tuition and other fees","2003/2004","General operating",2170423,"Tuition and other fees","ON"
"4354","Prince Edward Island","Federal","2003/2004","Capital",171,"Federal","PE"
"4355","Prince Edward Island","Investments","2003/2004","Special purpose and trust",-10,"Investment, donations, grants and other","PE"
"4356","Prince Edward Island","Other provinces","2003/2004","Sponsored research",138,"Other government","PE"
"4357","Prince Edward Island","Investments","2003/2004","Sponsored research",3,"Investment, donations, grants and other","PE"
"4358","Prince Edward Island","Investments","2003/2004","Capital",608,"Investment, donations, grants and other","PE"
"4359","Prince Edward Island","Total donations","2003/2004","Special purpose and trust",580,"Investment, donations, grants and other","PE"
"4360","Prince Edward Island","Total donations","2003/2004","General operating",1006,"Investment, donations, grants and other","PE"
"4361","Prince Edward Island","Other revenue type","2003/2004","Capital",61,"Investment, donations, grants and other","PE"
"4362","Prince Edward Island","Provincial","2003/2004","Capital",1874,"Provincial","PE"
"4363","Prince Edward Island","Total grants","2003/2004","General operating",238,"Investment, donations, grants and other","PE"
"4364","Prince Edward Island","Provincial","2003/2004","Sponsored research",474,"Provincial","PE"
"4365","Prince Edward Island","Total donations","2003/2004","Endowment",800,"Investment, donations, grants and other","PE"
"4366","Prince Edward Island","Investments","2003/2004","General operating",636,"Investment, donations, grants and other","PE"
"4367","Prince Edward Island","Provincial","2003/2004","Ancillary enterprises",140,"Provincial","PE"
"4368","Prince Edward Island","Other revenue type","2003/2004","Sponsored research",159,"Investment, donations, grants and other","PE"
"4369","Prince Edward Island","Tuition and other fees","2003/2004","General operating",18558,"Tuition and other fees","PE"
"4370","Prince Edward Island","Other revenue type","2003/2004","Ancillary enterprises",5242,"Investment, donations, grants and other","PE"
"4371","Prince Edward Island","Federal","2003/2004","Sponsored research",6592,"Federal","PE"
"4372","Prince Edward Island","Total donations","2003/2004","Capital",813,"Investment, donations, grants and other","PE"
"4373","Prince Edward Island","Total grants","2003/2004","Capital",659,"Investment, donations, grants and other","PE"
"4374","Prince Edward Island","Other revenue type","2003/2004","General operating",7280,"Investment, donations, grants and other","PE"
"4375","Prince Edward Island","Total grants","2003/2004","Sponsored research",1428,"Investment, donations, grants and other","PE"
"4376","Prince Edward Island","Total donations","2003/2004","Sponsored research",287,"Investment, donations, grants and other","PE"
"4377","Prince Edward Island","Provincial","2003/2004","General operating",34651,"Provincial","PE"
"4378","Prince Edward Island","Federal","2003/2004","General operating",880,"Federal","PE"
"4379","Quebec","Municipal","2003/2004","Capital",3320,"Other government","QC"
"4380","Quebec","Other revenue type","2003/2004","Special purpose and trust",10311,"Investment, donations, grants and other","QC"
"4381","Quebec","Other provinces","2003/2004","General operating",2,"Other government","QC"
"4382","Quebec","Investments","2003/2004","Sponsored research",77721,"Investment, donations, grants and other","QC"
"4383","Quebec","Federal","2003/2004","Capital",3234,"Federal","QC"
"4384","Quebec","Total donations","2003/2004","Special purpose and trust",67543,"Investment, donations, grants and other","QC"
"4385","Quebec","Investments","2003/2004","Endowment",6951,"Investment, donations, grants and other","QC"
"4386","Quebec","Other revenue type","2003/2004","Capital",27328,"Investment, donations, grants and other","QC"
"4387","Quebec","Other revenue type","2003/2004","Sponsored research",43337,"Investment, donations, grants and other","QC"
"4388","Quebec","Investments","2003/2004","General operating",24543,"Investment, donations, grants and other","QC"
"4389","Quebec","Total donations","2003/2004","Capital",13258,"Investment, donations, grants and other","QC"
"4390","Quebec","Federal","2003/2004","Sponsored research",717314,"Federal","QC"
"4391","Quebec","Provincial","2003/2004","Capital",275355,"Provincial","QC"
"4392","Quebec","Foreign","2003/2004","Special purpose and trust",125,"Other government","QC"
"4393","Quebec","Total donations","2003/2004","Sponsored research",48698,"Investment, donations, grants and other","QC"
"4394","Quebec","Provincial","2003/2004","Special purpose and trust",24402,"Provincial","QC"
"4395","Quebec","Total grants","2003/2004","Special purpose and trust",24299,"Investment, donations, grants and other","QC"
"4396","Quebec","Investments","2003/2004","Special purpose and trust",23571,"Investment, donations, grants and other","QC"
"4397","Quebec","Municipal","2003/2004","General operating",59,"Other government","QC"
"4398","Quebec","Federal","2003/2004","Special purpose and trust",10655,"Federal","QC"
"4399","Quebec","Total grants","2003/2004","General operating",3223,"Investment, donations, grants and other","QC"
"4400","Quebec","Total grants","2003/2004","Sponsored research",300974,"Investment, donations, grants and other","QC"
"4401","Quebec","Foreign","2003/2004","Sponsored research",17836,"Other government","QC"
"4402","Quebec","Federal","2003/2004","General operating",29448,"Federal","QC"
"4403","Quebec","Federal","2003/2004","Ancillary enterprises",30,"Federal","QC"
"4404","Quebec","Provincial","2003/2004","General operating",1885392,"Provincial","QC"
"4405","Quebec","Total donations","2003/2004","Endowment",13251,"Investment, donations, grants and other","QC"
"4406","Quebec","Tuition and other fees","2003/2004","Special purpose and trust",857,"Tuition and other fees","QC"
"4407","Quebec","Foreign","2003/2004","General operating",4,"Other government","QC"
"4408","Quebec","Tuition and other fees","2003/2004","General operating",513744,"Tuition and other fees","QC"
"4409","Quebec","Total donations","2003/2004","General operating",6510,"Investment, donations, grants and other","QC"
"4410","Quebec","Other revenue type","2003/2004","General operating",189444,"Investment, donations, grants and other","QC"
"4411","Quebec","Investments","2003/2004","Capital",33497,"Investment, donations, grants and other","QC"
"4412","Quebec","Provincial","2003/2004","Sponsored research",367220,"Provincial","QC"
"4413","Quebec","Other revenue type","2003/2004","Ancillary enterprises",149840,"Investment, donations, grants and other","QC"
"4414","Quebec","Municipal","2003/2004","Special purpose and trust",44,"Other government","QC"
"4415","Quebec","Municipal","2003/2004","Sponsored research",1485,"Other government","QC"
"4416","Quebec","Total grants","2003/2004","Capital",6674,"Investment, donations, grants and other","QC"
"4417","Quebec","Other provinces","2003/2004","Sponsored research",2028,"Other government","QC"
"4418","Saskatchewan","Investments","2003/2004","Ancillary enterprises",160,"Investment, donations, grants and other","SK"
"4419","Saskatchewan","Investments","2003/2004","Capital",957,"Investment, donations, grants and other","SK"
"4420","Saskatchewan","Foreign","2003/2004","Special purpose and trust",311,"Other government","SK"
"4421","Saskatchewan","Other provinces","2003/2004","Sponsored research",3062,"Other government","SK"
"4422","Saskatchewan","Investments","2003/2004","Sponsored research",708,"Investment, donations, grants and other","SK"
"4423","Saskatchewan","Total donations","2003/2004","Sponsored research",422,"Investment, donations, grants and other","SK"
"4424","Saskatchewan","Investments","2003/2004","General operating",7096,"Investment, donations, grants and other","SK"
"4425","Saskatchewan","Provincial","2003/2004","Capital",29518,"Provincial","SK"
"4426","Saskatchewan","Total grants","2003/2004","Special purpose and trust",8341,"Investment, donations, grants and other","SK"
"4427","Saskatchewan","Total donations","2003/2004","Endowment",4661,"Investment, donations, grants and other","SK"
"4428","Saskatchewan","Federal","2003/2004","Sponsored research",67143,"Federal","SK"
"4429","Saskatchewan","Other revenue type","2003/2004","General operating",20872,"Investment, donations, grants and other","SK"
"4430","Saskatchewan","Provincial","2003/2004","Sponsored research",28045,"Provincial","SK"
"4431","Saskatchewan","Federal","2003/2004","Special purpose and trust",2454,"Federal","SK"
"4432","Saskatchewan","Other revenue type","2003/2004","Capital",2128,"Investment, donations, grants and other","SK"
"4433","Saskatchewan","Municipal","2003/2004","Special purpose and trust",13,"Other government","SK"
"4434","Saskatchewan","Tuition and other fees","2003/2004","Special purpose and trust",1450,"Tuition and other fees","SK"
"4435","Saskatchewan","Federal","2003/2004","General operating",11918,"Federal","SK"
"4436","Saskatchewan","Tuition and other fees","2003/2004","General operating",134399,"Tuition and other fees","SK"
"4437","Saskatchewan","Total grants","2003/2004","Sponsored research",27689,"Investment, donations, grants and other","SK"
"4438","Saskatchewan","Provincial","2003/2004","General operating",229335,"Provincial","SK"
"4439","Saskatchewan","Total grants","2003/2004","General operating",1192,"Investment, donations, grants and other","SK"
"4440","Saskatchewan","Total donations","2003/2004","Ancillary enterprises",74,"Investment, donations, grants and other","SK"
"4441","Saskatchewan","Investments","2003/2004","Special purpose and trust",24460,"Investment, donations, grants and other","SK"
"4442","Saskatchewan","Foreign","2003/2004","General operating",302,"Other government","SK"
"4443","Saskatchewan","Other revenue type","2003/2004","Ancillary enterprises",51047,"Investment, donations, grants and other","SK"
"4444","Saskatchewan","Investments","2003/2004","Endowment",11249,"Investment, donations, grants and other","SK"
"4445","Saskatchewan","Other provinces","2003/2004","Special purpose and trust",35,"Other government","SK"
"4446","Saskatchewan","Provincial","2003/2004","Special purpose and trust",36293,"Provincial","SK"
"4447","Saskatchewan","Other revenue type","2003/2004","Special purpose and trust",41463,"Investment, donations, grants and other","SK"
